ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2023-01-23 21:05:40.694782,,article 1538029 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2918563159,2023-01-23 20:55:53,2544724939,[],"Babylon: en estos actores, se inspiran los personajes de la pelcula",https://www.milenio.com/espectaculos/cine/babylon-en-que-actores-se-basan-los-personajes-de-la-pelicula,
False,2023-01-24 13:28:02.056579,,article 1538380 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2919280416,2023-01-24 13:17:33,2545517436,[],'Blonde' encabeza la lista de nominaciones en  los premios Razzie 2023 a lo peor del cine,https://www.milenio.com/espectaculos/cine/blonde-pelicula-nominaciones-premios-razzie-2023,
False,2023-01-24 21:50:51.773901,,article 1538682 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2919579114,2023-01-24 21:20:27,2545864881,[],Hombre contrata a todos los mariachis de Plaza Garibaldi y se vuelve viral,https://www.milenio.com/virales/hombre-contrata-mariachis-plaza-garibaldi-video,
False,2023-01-25 01:52:53.166059,,article 1538788 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2919702175,2023-01-25 00:47:00,2546000488,[],Polticos y empresarios mandan mensajes de apoyo a Adn Augusto Lpez,https://www.milenio.com/politica/politicos-empresarios-mandan-mensajes-apoyo-adan-augusto-lopez,
False,2023-01-25 20:52:31.797752,,article 1539279 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2920564045,2023-01-25 20:19:37,2546959824,[],Lo sabas? Alessandra Rosaldo es quien interpreta 'Cuando alguien me amaba' de 'Toy Story 2',https://www.milenio.com/espectaculos/alessandra-rosaldo-canta-alguien-amaba-toy-story,
False,2023-01-25 21:20:39.098548,,article 1539293 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2920576078,2023-01-25 20:57:00,2546973561,[],"Elon Musk dice que Mxico ""rifa"" y abre nuevas vacantes de trabajo para Tesla en CdMx, Jalisco y NL",https://www.milenio.com/negocios/elon-musk-dice-que-mexico-rifa-y-abre-vacantes-de-trabajo-para-tesla,
False,2023-01-26 09:29:48.661807,,article 1539536 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2921071771,2023-01-26 09:20:00,2547518201,[],Paty Navidad asegura que tiene poderes de telequinesis y telepata: ?desde nia me decan bruja?,https://www.milenio.com/espectaculos/famosos/paty-navidad-asegura-que-adquirio-poderes-de-telequinesis-y-telepatia,
False,2023-01-26 18:21:01.581725,,article 1539859 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2921482094,2023-01-26 17:52:00,2547979461,[],De cunto es la multa por traficar huevo de Mxico a Estados Unidos y por qu ha aumentado el contrabando?,https://www.milenio.com/politica/multa-por-traficar-huevo-mexico-a-eu-esto-cuesta,
False,2023-01-26 20:48:40.282951,,article 1539936 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2921550823,2023-01-26 20:42:00,2548061640,[],"Kevin lvarez conmueve a aficionada con sorpresa en restaurante: ""Voy a llorar"" | VIDEO",https://www.milenio.com/deportes/extra-cancha/kevin-alvarez-conmueve-a-aficionadas-de-pachuca-con-sorpresa-video,
False,2023-01-29 10:41:30.941259,,article 1540900 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2923535080,2023-01-29 08:58:00,2550279843,[],"Muri Alex Peimbert, diseador de Thala, Gloria Trevi y Juan Gabriel; famosos le dan ltimo adis",https://www.milenio.com/estilo/moda-y-belleza/alex-peimbert-muere-disenador-thalia-gloria-trevi-juan-gabriel,
False,2023-01-30 12:44:29.592116,,article 1541287 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2924470629,2023-01-30 11:55:00,2551336282,[],"Muere Federico Gutirrez, joven piloto mexicano de NASCAR en trgico accidente",https://www.milenio.com/deportes/motor/muere-federico-gutierrez-piloto-mexicano-en-accidente-de-transito,
False,2023-01-31 14:30:48.458429,,article 1541973 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2925553297,2023-01-31 14:21:00,2552546167,[],Diputada de Morena alista iniciativa de 'Ley Malena' contra ataques con cido; te decimos en qu consiste,https://www.milenio.com/politica/ley-malena-ataques-con-acido-en-que-consiste-la-iniciativa,
False,2023-01-31 19:54:41.020962,,article 1541717 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2925751508,2023-01-31 19:15:00,2552777152,[],Grefg halaga al pblico mexicano tras organizar los Premios ESLAND: ?Es el ms entregado?,https://www.milenio.com/virales/grefg-halaga-publico-mexicano-organizar-premios-esland,
False,2023-02-02 01:11:46.551728,,article 1542972 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2926964498,2023-02-01 23:24:00,2554134897,[],Rinden homenaje a Federico 'Fico' Gutirrez en los Premios NASCAR Mxico,https://www.milenio.com/deportes/motor/federico-gutierrez-recibe-homenaje-en-premios-nascar-mexico,
False,2023-02-02 07:08:22.183679,,article 1542928 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2927197845,2023-02-01 22:00:00,2554394074,[],No slo turistas! Captan a dos perritos subiendo pirmide en zona arqueolgica de Chichn Itz,https://www.milenio.com/estados/yucatan-captan-perritos-subiendo-piramide-chichen-itza,
False,2023-02-02 15:06:28.975400,,article 1543309 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2927655686,2023-02-02 14:56:00,2554903460,[],Cmo ahorrar 5 mil pesos en 3 meses? Un reto viral de TikTok te lo explica,https://www.milenio.com/virales/tiktok-ahorrar-5-mil-pesos-en-3-meses-video,
False,2023-02-02 16:35:58.851125,,article 1543337 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2927718170,2023-02-02 16:11:00,2554973939,[],Ya pagaste los tamales? Los mejores memes por el Da de la Candelaria,https://www.milenio.com/virales/memes-por-el-dia-de-la-calendaria-2023,
False,2023-02-02 19:00:27.413907,,article 1543446 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2927801330,2023-02-02 18:51:53,2555071176,[],Kevin lvarez enciende las redes sociales con fotografas; Tatiana Flores le dej un 'guio',https://www.milenio.com/deportes/kevin-alvarez-enciende-redes-sociales-fotografias,
False,2023-02-03 20:43:23.453745,,article 1544052 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2928811945,2023-02-03 20:29:35,2556225338,[],Buscas chamba? Estados Unidos abre VACANTE para profesor de espaol,https://www.milenio.com/politica/comunidad/vacantes-de-profesor-de-espanol-en-estados-unidos,
False,2023-02-04 00:43:08.980389,,article 1540112 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2928898009,2023-02-04 00:27:00,2556328403,[],El Schindler de Cananea,https://www.milenio.com/cultura/laberinto/alfonso-guerra-el-schindler-de-cananea,
False,2023-02-04 21:15:51.152821,,article 1544406 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2929492298,2023-02-04 19:30:48,2556997924,[],"Gaby Moreno, de participar en serie producida por Guillermo del Toro a estar nominada al Grammy",https://www.milenio.com/espectaculos/musica/gaby-moreno-cantautora-guatemalteca-nominada-grammy,
False,2023-02-06 14:39:26.536697,,article 1545015 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2930901296,2023-02-06 14:30:00,2558593130,[],"'Resbaln' de Paulina Rubio confundiendo 'Telehit' con 'MTV' es revivido; ""quedamos en shock""",https://www.milenio.com/virales/paulina-rubio-confunde-telehit-con-mtv,
False,2023-02-07 00:35:23.559580,,article 1545250 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2931211579,2023-02-06 23:11:41,2558954255,[],Espaola se enamora de la comida en Mxico; lleva maleta llena de alimentos de regreso,https://www.milenio.com/virales/espanola-mexico-maleta-llena-comida-video,
False,2023-02-08 21:35:37.582336,,article 1546477 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2933228771,2023-02-08 21:26:05,2561216463,[],As se prepara joven mexicana para viajar a Turqua a ayudar tras terremoto,https://www.milenio.com/internacional/prepara-mexicana-viajar-turquia-ayudar-sismo,
False,2023-02-09 01:06:32.184108,,article 1546588 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2933336476,2023-02-09 00:48:00,2561340501,[],Cuauhtmoc Blanco inaugura quinta etapa de la Gira de Golf Profesional Mexicana,https://www.milenio.com/deportes/mas-aficion/cuauhtemoc-blanco-inaugura-quinta-etapa-gira-golf-profesional,
False,2023-02-09 09:15:32.324471,,article 1546679 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2933741534,2023-02-09 09:11:00,2561789291,[],Quieres emprender? Tiktoker explica cunto cuesta abrir una tortillera en Mxico; redes reaccionan,https://www.milenio.com/virales/tortilleria-cuanto-cuesta-poner-un-negocio-en-mexico-video-tiktok,
False,2023-02-09 11:14:08.633873,,article 1546711 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2933861272,2023-02-09 10:51:01,2561923328,[],Instituciones europeas reciben a editores de medios de comunicacin de Europa y Amrica Latina,https://www.milenio.com/internacional/celebran-vi-congreso-editores-europa-america-latina,
False,2023-02-10 01:08:57.379614,,article 1547265 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2934402647,2023-02-10 00:50:19,2562542277,[],Roberto Lebrija lidera quinta etapa de Gira de Golf Profesional Mexicana,https://www.milenio.com/deportes/mas-aficion/roberto-lebrija-lidera-quinta-etapa-gira-golf-profesional,
False,2023-02-10 11:15:32.420773,,article 1547405 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2563092327, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2934894690,2023-02-10 11:11:00,2563092327,"[{'stories_id': 2563092327, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Quieres estudiar ingls? sta es la convocatoria para el curso abierto de UNAM Canad,https://www.milenio.com/politica/comunidad/unam-canada-costos-e-inscripciones-para-el-curso-de-ingles,
False,2023-02-10 20:37:44.772898,,article 1547696 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2563525208, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2935271953,2023-02-10 19:32:00,2563525208,"[{'stories_id': 2563525208, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Triple empate en el liderato de 'El Tabachines Classic', quinta etapa de la temporada 22-23 de la GGPM",https://www.milenio.com/deportes/mas-aficion/triple-empate-en-el-liderato-de-el-tabachines-classic-2022-23,
False,2023-02-11 02:42:01.816424,,article 1546855 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2563690855, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2935418956,2023-02-11 01:51:01,2563690855,"[{'stories_id': 2563690855, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Lpez: ?Un Super Bowl con guacamole?,https://www.milenio.com/negocios/financial-times/exportaciones-de-toneladas-de-aguacate-para-la-final-de-la-nfl,
False,2023-02-11 16:13:29.647498,,article 1547968 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2564188583, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2935874883,2023-02-11 14:03:00,2564188583,"[{'stories_id': 2564188583, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",8 experiencias increbles para celebrar el 14 de febrero,https://www.milenio.com/estilo/experiencias-celebrar-14-febrero-san-valentin,
False,2023-02-12 00:39:47.834045,,article 1548160 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2564394987, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2936050026,2023-02-12 00:23:52,2564394987,"[{'stories_id': 2564394987, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Sebastin Vzquez se suma al field del Mexico Open at Vidanta,https://www.milenio.com/deportes/mas-aficion/sebastian-vazquez-suma-field-mexico-open-at-vidanta,
False,2023-02-12 00:39:51.735719,,article 1548149 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2564395062, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2936050085,2023-02-11 23:46:46,2564395062,"[{'stories_id': 2564395062, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Jos Toledo se llev 'El Tabachines Classic', quinta etapa de la temporada 2022-23 de la Gira de Golf Profesional Mexicana",https://www.milenio.com/deportes/mas-aficion/jose-toledo-llevo-tabachines-classic-quinta-etapa,
False,2023-02-13 09:45:21.555576,,article 1548591 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2565644269, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2937159192,2023-02-13 09:37:15,2565644269,"[{'stories_id': 2565644269, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Yuridia rompe en llanto en concierto; fans muestran su apoyo tras controversia con 'Ventaneando': ""no ests sola""",https://www.milenio.com/espectaculos/famosos/yuridia-llora-concierto-gritos-apoyo-polemica-ventaneando-video,
False,2023-02-13 11:43:10.923107,,article 1548630 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2565763744, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2937264198,2023-02-13 11:17:00,2565763744,"[{'stories_id': 2565763744, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Colombia y ELN inician segundo ciclo de dilogo en Mxico; Ebrard lo inaugura,https://www.milenio.com/politica/colombia-y-eln-inician-segundo-dialogo-en-la-cdmx,
False,2023-02-14 18:13:28.312858,,article 1549484 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2567219439, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2938577378,2023-02-14 17:38:00,2567219439,"[{'stories_id': 2567219439, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Ana Mara Alvarado confronta a Shanik Berman en vivo por defender a Maxine Woodside: ""te dio de comer""",https://www.milenio.com/espectaculos/famosos/ana-maria-alvarado-confronta-shanik-berman-maxine-pelea-envivo,
False,2023-02-15 05:20:25.446070,,article 1549269 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2567601151, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2938941147,2023-02-14 12:33:00,2567601151,"[{'stories_id': 2567601151, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Super Junior come tacos y visita el Centro Histrico de CdMx; causa furor entre sus fans, E.L.F",https://www.milenio.com/espectaculos/musica/super-junior-sale-calles-ciudad-mexico-sorprende-fans,
False,2023-02-15 23:37:05.961231,,article 1550380 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2568486019, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2939772986,2023-02-15 23:26:38,2568486019,"[{'stories_id': 2568486019, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Nace Asociacin Mexicana de Data Centers; busca impulsar regulacin y crecimiento de industria,https://www.milenio.com/negocios/nace-asociacion-mexicana-data-centers-regulacion-sector,
False,2023-02-16 01:08:14.177619,,article 1550433 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2568538763, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2939822892,2023-02-16 00:55:42,2568538763,"[{'stories_id': 2568538763, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Mexico City Open, present oficialmente lo que ser la tercera edicin del torneo",https://www.milenio.com/deportes/tenis/mexico-city-open-presento-oficialmente-edicion,
False,2023-02-17 14:47:05.995500,,article 1551341 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2570436371, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2941518785,2023-02-17 14:44:01,2570436371,"[{'stories_id': 2570436371, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Muere la escultora ngela Gurra a los 93 aos,https://www.milenio.com/cultura/muere-escultora-angela-gurria-93-anos,
False,2023-02-17 14:47:12.101743,,article 1551335 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2570436520, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2941518912,2023-02-17 14:21:00,2570436520,"[{'stories_id': 2570436520, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Hombre regresa de EU a visitar a sus abuelos tras 26 aos; se encuentra con triste sorpresa |VIDEO VIRAL,https://www.milenio.com/virales/viral-hombre-regresa-eu-a-visitar-abuelos-tras-26-anos-video,
False,2023-02-19 18:35:13.353339,,article 1552109 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2572198650, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2943015487,2023-02-19 18:18:04,2572198650,"[{'stories_id': 2572198650, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Tommy Lee se rinde ante Mxico; ""cantaron tan fuerte que podramos dejar de tocar""",https://www.milenio.com/espectaculos/musica/tommy-lee-motley-crue-rinde-mexico,
False,2023-02-20 05:55:16.432868,,article 1552245 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2572593419, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2943354164,2023-02-20 04:12:18,2572593419,"[{'stories_id': 2572593419, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Universal Music estrena sonido de la mano de Kurt que te har vibrar,https://www.milenio.com/espectaculos/musica/musica-universal-music-estrena-sonido-kurt,
False,2023-02-20 15:12:42.428001,,article 1552530 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2573119398, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2943810379,2023-02-20 14:58:00,2573119398,"[{'stories_id': 2573119398, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","ngela Aguilar posa junto a la ex reina Sofa de Espaa; haters reaccionan a su triunfo: ""tambin es espaola??",https://www.milenio.com/espectaculos/famosos/foto-angela-aguilar-reune-exreina-sofia-espana-redes-reaccionan,
False,2023-02-20 16:40:58.594919,,article 1552574 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2573176945, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2943858421,2023-02-20 16:36:58,2573176945,"[{'stories_id': 2573176945, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]","Cundo se presenta Bizarrap, el colaborador de Shakira, en el Festival EDC?",https://www.milenio.com/espectaculos/musica/cuando-se-presenta-bizarrap-en-edc,
False,2023-02-20 20:37:19.244434,,article 1552668 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2573306150, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2943961848,2023-02-20 19:34:13,2573306150,"[{'stories_id': 2573306150, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Yuridia se mantiene entre lo ms escuchado de Spotify,https://www.milenio.com/espectaculos/musica/yuridia-entre-lo-mas-escuchado-de-spotify-en-mexico,
False,2023-02-22 11:15:23.910417,,article 1553634 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2575145241, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2945573482,2023-02-22 10:00:23,2575145241,"[{'stories_id': 2575145241, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Quieres volverte un experto en Excel? Con esta beca de Santander puedes lograrlo,https://www.milenio.com/negocios/beca-santander-curso-gratuito-aprender-excel,
False,2023-02-22 13:44:58.931821,,article 1553754 at https://www.milenio.com,es,22579,milenio.com,http://www.milenio.com,"{'date_guess_method': None, 'extractor_version': {'stories_id': 2575291487, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}, 'geocoder_version': None, 'nyt_themes_version': None}",2945703423,2023-02-22 13:39:05,2575291487,"[{'stories_id': 2575291487, 'tag': 'readability-lxml-0.8.1', 'tag_set': 'extractor_version', 'tag_sets_id': 1354, 'tags_id': 228516910}]",Stefanos Tsitsipas es baja del Abierto Mexicano 2023,https://www.milenio.com/deportes/tenis/stefanos-tsitsipas-baja-abierto-mexicano-2023,
